;Ov_coeff;Ov_ic;D_competitor;S_competitor;D_family;S_family;D_genus;S_genus;p_distance;mass_ratio;D_mass;S_mass;D_diet;S_diet;diet_dist;Lon;Lat;Lat_abs;Continent;Country;Locality;Label;Samp_dur;N_statioins;Effort;Avg_dist;S_area
295;0.78;0.67-0.88;Panthera leo;Crocuta crocuta;Felidae;Hyaenidae;Panthera;Crocuta;0.163699295;0.861227366;149061.965;63000;Carnivore;Carnivore;Same_diet;35;-7.3;7.3;Africa;Tanzania;Ruaha National Park_2013;Cusack_2017;3;54;3616;2;120
296;0.78;0.67-0.88;Panthera leo;Crocuta crocuta;Felidae;Hyaenidae;Panthera;Crocuta;0.163699295;0.861227366;149061.965;63000;Carnivore;Carnivore;Same_diet;35;-7.3;7.3;Africa;Tanzania;Ruaha National Park_2014;Cusack_2017;3;54;3643;2;120
297;0.73;NA;Crocuta crocuta;Panthera pardus;Hyaenidae;Felidae;Crocuta;Panthera;0.16410206;0.171428813;63000;53074.995;Carnivore;Carnivore;Same_diet;33.1689;12.9092;12.9092;Africa;Malawi;Kasungu National Park_hembras;Davis_2021;18;92;5990;NA;NA
298;0.78;NA;Crocuta crocuta;Panthera pardus;Hyaenidae;Felidae;Crocuta;Panthera;0.16410206;0.171428813;63000;53074.995;Carnivore;Carnivore;Same_diet;33.1689;12.9092;12.9092;Africa;Malawi;Kasungu National Park_hembrasymachos;Davis_2021;18;92;5990;NA;NA
299;0.9;NA;Crocuta crocuta;Panthera pardus;Hyaenidae;Felidae;Crocuta;Panthera;0.16410206;0.171428813;63000;53074.995;Carnivore;Carnivore;Same_diet;33.1689;12.9092;12.9092;Africa;Malawi;Kasungu National Park_machos;Davis_2021;18;92;5990;NA;NA
300;0.73;0,63-0.89;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-40.906602;-5.141386;5.141386;South America;Brazil;Serra_das_Almas_Nature_Reserve;Dias_2018;26;30;NA;0.75;61.26
301;0.64;NA;Puma concolor;Canis latrans;Felidae;Canidae;Puma;Canis;0.18174236;1.468770583;48000;11050;Carnivore;Omnivore;Diff_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
302;0.56;NA;Canis latrans;Lynx rufus;Canidae;Felidae;Canis;Lynx;0.18335724;0.161720739;11050;9400;Omnivore;Carnivore;Diff_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
303;0.48;NA;Puma concolor;Lynx rufus;Felidae;Felidae;Puma;Lynx;0.08207649;1.630491322;48000;9400;Carnivore;Carnivore;Same_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
304;0.55;NA;Canis latrans;Mephitis macroura;Canidae;Mephitidae;Canis;Mephitis;NA;2.371532717;11050;1031.38;Omnivore;Omnivore;Same_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
305;0.4;NA;Lynx rufus;Mephitis macroura;Felidae;Mephitidae;Lynx;Mephitis;NA;2.209811978;9400;1031.38;Carnivore;Omnivore;Diff_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
306;0.6;NA;Puma concolor;Mephitis macroura;Felidae;Mephitidae;Puma;Mephitis;NA;3.8403033;48000;1031.38;Carnivore;Omnivore;Diff_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
307;0.5;NA;Vulpes macrotis;Mephitis macroura;Canidae;Mephitidae;Vulpes;Mephitis;NA;0.705308959;2088;1031.38;Omnivore;Omnivore;Same_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
308;0.6;NA;Canis latrans;Vulpes macrotis;Canidae;Canidae;Canis;Vulpes;NA;1.666223758;11050;2088;Omnivore;Omnivore;Same_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
309;0.6;NA;Lynx rufus;Vulpes macrotis;Felidae;Canidae;Lynx;Vulpes;NA;1.504503019;9400;2088;Carnivore;Omnivore;Diff_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
310;0.6;NA;Puma concolor;Vulpes macrotis;Felidae;Canidae;Puma;Vulpes;NA;3.134994341;48000;2088;Carnivore;Omnivore;Diff_diet;-103.7473611;26.68591667;26.68591667;Central/North America;Mexico;MVR_all;Duran-Antonio_2020;2.1;30;1830;1;NA
311;0.91;0.83-0.97;Civettictis civetta;Bdeogale crassicauda;Viverridae;Herpestidae;Civettictis;Bdeogale;NA;2.116572431;13666.67;1646.065;Omnivore;Insectivore;Diff_diet;34.628705;-18.880871;18.880871;Africa;Mozambique;Gorongosa National Park;Easter_2020;5;75;2090;2;460
312;0.92;0.86-0.98;Genetta maculata;Bdeogale crassicauda;Viverridae;Herpestidae;Genetta;Bdeogale;NA;0.301369324;2225;1646.065;Carnivore;Insectivore;Diff_diet;34.628705;-18.880871;18.880871;Africa;Mozambique;Gorongosa National Park;Easter_2020;5;75;2090;2;460
313;0.91;0.83-0.98;Civettictis civetta;Genetta maculata;Viverridae;Viverridae;Civettictis;Genetta;NA;1.815203106;13666.67;2225;Omnivore;Carnivore;Diff_diet;34.628705;-18.880871;18.880871;Africa;Mozambique;Gorongosa National Park;Easter_2020;5;75;2090;2;460
314;0.89;NA;Conepatus leuconotus;Mephitis macroura;Mephitidae;Mephitidae;Conepatus;Mephitis;NA;0.941882989;2645.29;1031.38;Insectivore;Omnivore;Diff_diet;-97.241667;18.191667;18.191667;Central/North America;Mexico;FG1;Farias-Gonzales_2021;84;15;31386;0.5;13.3
315;0.81;NA;Conepatus leuconotus;Spilogale angustifrons;Mephitidae;Mephitidae;Conepatus;Spilogale;NA;1.463803697;2645.29;612;Insectivore;Omnivore;Diff_diet;-97.241667;18.191667;18.191667;Central/North America;Mexico;FG1;Farias-Gonzales_2021;84;15;31386;0.5;13.3
316;0.77;NA;Mephitis macroura;Spilogale angustifrons;Mephitidae;Mephitidae;Mephitis;Spilogale;NA;0.521920708;1031.38;612;Omnivore;Omnivore;Same_diet;-97.241667;18.191667;18.191667;Central/North America;Mexico;FG1;Farias-Gonzales_2021;84;15;31386;0.5;13.3
317;0.84;0.76-0.91;Canis latrans;Martes americana;Canidae;Mustelidae;Canis;Martes;0.18489149;2.516719574;11050;892;Omnivore;Omnivore;Same_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
318;0.91;0.80-1;Lynx rufus;Martes americana;Felidae;Mustelidae;Lynx;Martes;0.18099803;2.354998836;9400;892;Carnivore;Omnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
319;0.66;0.45-0.85;Martes pennanti;Martes americana;Mustelidae;Mustelidae;Martes;Martes;0.11111986;1.269596779;3175;892;Carnivore;Omnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
320;0.7;0.52-0.87;Vulpes vulpes;Martes americana;Canidae;Mustelidae;Vulpes;Martes;0.18818958;2.139841923;7580.3;892;Carnivore;Omnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
321;0.87;0.78-0.96;Canis latrans;Martes pennanti;Canidae;Mustelidae;Canis;Martes;0.18517257;1.247122796;11050;3175;Omnivore;Carnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
322;0.91;0.83-0.99;Lynx rufus;Martes pennanti;Felidae;Mustelidae;Lynx;Martes;0.18376555;1.085402057;9400;3175;Carnivore;Carnivore;Same_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
323;0.9;0.80-0.98;Canis latrans;Urocyon cinereoargenteus;Canidae;Canidae;Canis;Urocyon;0.14226082;0.9625953;11050;4220;Omnivore;Omnivore;Same_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
324;0.92;0.82-1;Lynx rufus;Urocyon cinereoargenteus;Felidae;Canidae;Lynx;Urocyon;0.18894577;0.800874561;9400;4220;Carnivore;Omnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
325;0.75;0.58-0.90;Vulpes vulpes;Urocyon cinereoargenteus;Canidae;Canidae;Vulpes;Urocyon;0.14454992;0.585717649;7580.3;4220;Carnivore;Omnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
326;0.71;0.67-0.90;Canis latrans;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13633609;0.376877651;11050;7580.3;Omnivore;Carnivore;Diff_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
327;0.82;0.68-0.95;Lynx rufus;Vulpes vulpes;Felidae;Canidae;Lynx;Vulpes;0.18086368;0.215156913;9400;7580.3;Carnivore;Carnivore;Same_diet;-90.6914;46.9962;46.9962;Central/North America;United States;Apostle Islands;Farmer_2021;50;164;88712;1;NA
328;0.86;NA;Cryptoprocta ferox;Eupleres goudotii;Eupleridae;Eupleridae;Cryptoprocta;Eupleres;0.12867826;1.192921811;9500;2881.67;Carnivore;Insectivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
329;0.7;NA;Cryptoprocta ferox;Fossa fossana;Eupleridae;Eupleridae;Cryptoprocta;Fossa;0.12409792;1.633957119;9500;1853.98;Carnivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
330;0.68;NA;Eupleres goudotii;Fossa fossana;Eupleridae;Eupleridae;Eupleres;Fossa;0.11062647;0.441035308;2881.67;1853.98;Insectivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
331;0.42;NA;Cryptoprocta ferox;Galidia elegans;Eupleridae;Eupleridae;Cryptoprocta;Galidia;0.13177334;2.47443535;9500;800;Carnivore;Carnivore;Same_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
332;0.37;NA;Eupleres goudotii;Galidia elegans;Eupleridae;Eupleridae;Eupleres;Galidia;0.13271156;1.281513539;2881.67;800;Insectivore;Carnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
333;0.76;NA;Cryptoprocta ferox;Galidictis fasciata;Eupleridae;Eupleridae;Cryptoprocta;Galidictis;0.12645467;2.849146981;9500;549.99;Carnivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
334;0.72;NA;Eupleres goudotii;Galidictis fasciata;Eupleridae;Eupleridae;Eupleres;Galidictis;0.12665293;1.65622517;2881.67;549.99;Insectivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
335;0.21;NA;Galidia elegans;Galidictis fasciata;Eupleridae;Eupleridae;Galidia;Galidictis;0.08691847;0.374711631;800;549.99;Carnivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
336;0.19;NA;Salanoia concolor;Galidictis fasciata;Eupleridae;Eupleridae;Salanoia;Galidictis;0.05911264;0.257461266;711.49;549.99;Omnivore;Omnivore;Same_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
337;0.41;NA;Cryptoprocta ferox;Salanoia concolor;Eupleridae;Eupleridae;Cryptoprocta;Salanoia;0.12746438;2.591685715;9500;711.49;Carnivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
338;0.36;NA;Eupleres goudotii;Salanoia concolor;Eupleridae;Eupleridae;Eupleres;Salanoia;0.12490153;1.398763904;2881.67;711.49;Insectivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
339;0.91;NA;Galidia elegans;Salanoia concolor;Eupleridae;Eupleridae;Galidia;Salanoia;0.08584125;0.117250365;800;711.49;Carnivore;Omnivore;Diff_diet;49.535001;-15.412767;15.412767;Africa;Madagascar;Masoala_Makira landscape;Farris_2015;21;152;15253;0.5;NA
340;0.74;NA;Viverricula indica;Eupleres goudotii;Viverridae;Eupleridae;Viverricula;Eupleres;0.150916843;0.026630074;2959.44;2881.67;Omnivore;Insectivore;Diff_diet;50.108267;-15.606988;15.606988;Africa;Madagascar;Makira_Masoala region;Farris_2020;27.4;154;15253;0.5;NA
341;0.8;NA;Viverricula indica;Fossa fossana;Viverridae;Eupleridae;Viverricula;Fossa;0.14259268;0.467665382;2959.44;1853.98;Omnivore;Omnivore;Same_diet;50.108267;-15.606988;15.606988;Africa;Madagascar;Makira_Masoala region;Farris_2020;27.4;154;15253;0.5;NA
342;0.23;NA;Viverricula indica;Galidia elegans;Viverridae;Eupleridae;Viverricula;Galidia;0.15368489;1.308143613;2959.44;800;Omnivore;Carnivore;Diff_diet;50.108267;-15.606988;15.606988;Africa;Madagascar;Makira_Masoala region;Farris_2020;27.4;154;15253;0.5;NA
343;0.83;NA;Viverricula indica;Galidictis fasciata;Viverridae;Eupleridae;Viverricula;Galidictis;0.150072273;1.682855244;2959.44;549.99;Omnivore;Omnivore;Same_diet;50.108267;-15.606988;15.606988;Africa;Madagascar;Makira_Masoala region;Farris_2020;27.4;154;15253;0.5;NA
344;0.29;NA;Viverricula indica;Salanoia concolor;Viverridae;Eupleridae;Viverricula;Salanoia;0.149892267;1.425393978;2959.44;711.49;Omnivore;Omnivore;Same_diet;50.108267;-15.606988;15.606988;Africa;Madagascar;Makira_Masoala region;Farris_2020;27.4;154;15253;0.5;NA
345;0.82;NA;Cryptoprocta ferox;Viverricula indica;Eupleridae;Viverridae;Cryptoprocta;Viverricula;0.15467167;1.166291737;9500;2959.44;Carnivore;Omnivore;Diff_diet;50.108267;-15.606988;15.606988;Africa;Madagascar;Makira_Masoala region;Farris_2020;27.4;154;15253;0.5;NA
346;0.08;0.01-0.21;Herpestes ichneumon;Genetta genetta;Herpestidae;Viverridae;Herpestes;Genetta;NA;0.457652465;2950.01;1866.67;Omnivore;Carnivore;Diff_diet;-6.533889;37.016667;37.016667;Europe;Spain;RBD_SABCOL;Ferreiro-Arias_2021;1.2;35;2810.5;0.048;0.01
347;0.79;0.58-0.97;Meles meles;Genetta genetta;Mustelidae;Viverridae;Meles;Genetta;0.18315075;1.851039387;11884.03;1866.67;Omnivore;Carnivore;Diff_diet;-6.533889;37.016667;37.016667;Europe;Spain;RBD_SABCOL;Ferreiro-Arias_2021;1.2;35;2810.5;0.048;0.01
348;0.57;0.49-0.71;Vulpes vulpes;Genetta genetta;Canidae;Viverridae;Vulpes;Genetta;0.18759617;1.401396682;7580.3;1866.67;Carnivore;Carnivore;Same_diet;-6.533889;37.016667;37.016667;Europe;Spain;RBD_SABCOL;Ferreiro-Arias_2021;1.2;35;2810.5;0.048;0.01
349;0.16;0.04-0.34;Meles meles;Herpestes ichneumon;Mustelidae;Herpestidae;Meles;Herpestes;NA;1.393386922;11884.03;2950.01;Omnivore;Omnivore;Same_diet;-6.533889;37.016667;37.016667;Europe;Spain;RBD_SABCOL;Ferreiro-Arias_2021;1.2;35;2810.5;0.048;0.01
350;0.44;0.33-0.55;Vulpes vulpes;Herpestes ichneumon;Canidae;Herpestidae;Vulpes;Herpestes;NA;0.943744217;7580.3;2950.01;Carnivore;Omnivore;Diff_diet;-6.533889;37.016667;37.016667;Europe;Spain;RBD_SABCOL;Ferreiro-Arias_2021;1.2;35;2810.5;0.048;0.01
351;0.71;0.56-0.88;Meles meles;Vulpes vulpes;Mustelidae;Canidae;Meles;Vulpes;0.1882578;0.449642705;11884.03;7580.3;Omnivore;Carnivore;Diff_diet;-6.533889;37.016667;37.016667;Europe;Spain;RBD_SABCOL;Ferreiro-Arias_2021;1.2;35;2810.5;0.048;0.01
352;0.9;0.85-0.94;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.08333333;42.65;42.65;Europe;Italy;CSSMRP_Cold;Ferretti_2021;12;21;630;1.3;30
353;0.91;0.87-0.95;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.08333333;42.65;42.65;Europe;Italy;CSSMRP_Warm;Ferretti_2021;12;21;630;1.3;30
354;0.78;0,64-0,90;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-73.70491;7.638787;7.638787;South America;Colombia;high disturbance;Figel_2021;20;87;4919;4.9;NA
355;0.73;0,56-0,87;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-73.70491;7.638787;7.638787;South America;Colombia;low disturbance;Figel_2021;20;87;3798;4.9;NA
356;0.83;NA;Leopardus pardalis;Cerdocyon thous;Felidae;Canidae;Leopardus;Cerdocyon;NA;0.60362689;10500;5741.66;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
357;0.86;NA;Leopardus pardalis;Cerdocyon thous;Felidae;Canidae;Leopardus;Cerdocyon;NA;0.60362689;10500;5741.66;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
358;0.84;NA;Panthera onca;Cerdocyon thous;Felidae;Canidae;Panthera;Cerdocyon;NA;2.648550927;81150;5741.66;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
359;0.72;NA;Panthera onca;Cerdocyon thous;Felidae;Canidae;Panthera;Cerdocyon;NA;2.648550927;81150;5741.66;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
360;0.7;NA;Puma concolor;Cerdocyon thous;Felidae;Canidae;Puma;Cerdocyon;NA;2.123452644;48000;5741.66;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
361;0.87;NA;Puma concolor;Cerdocyon thous;Felidae;Canidae;Puma;Cerdocyon;NA;2.123452644;48000;5741.66;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
362;0.29;NA;Cerdocyon thous;Eira barbara;Canidae;Mustelidae;Cerdocyon;Eira;NA;0.328263457;5741.66;4134.99;Omnivore;Omnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
363;0.22;NA;Cerdocyon thous;Eira barbara;Canidae;Mustelidae;Cerdocyon;Eira;NA;0.328263457;5741.66;4134.99;Omnivore;Omnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
364;0.24;NA;Leopardus pardalis;Eira barbara;Felidae;Mustelidae;Leopardus;Eira;NA;0.931890347;10500;4134.99;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
365;0.18;NA;Leopardus pardalis;Eira barbara;Felidae;Mustelidae;Leopardus;Eira;NA;0.931890347;10500;4134.99;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
366;0.43;NA;Panthera onca;Eira barbara;Felidae;Mustelidae;Panthera;Eira;NA;2.976814384;81150;4134.99;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
367;0.28;NA;Panthera onca;Eira barbara;Felidae;Mustelidae;Panthera;Eira;NA;2.976814384;81150;4134.99;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
368;0.54;NA;Puma concolor;Eira barbara;Felidae;Mustelidae;Puma;Eira;NA;2.451716101;48000;4134.99;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
369;0.32;NA;Puma concolor;Eira barbara;Felidae;Mustelidae;Puma;Eira;NA;2.451716101;48000;4134.99;Carnivore;Omnivore;Diff_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
370;0.75;NA;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
371;0.71;NA;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
372;0.64;NA;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
373;0.78;NA;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
374;0.83;NA;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_dry;Finnegan_2021;4;120;4669;2;230
375;0.69;NA;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-56.156111;-19.559722;19.559722;South America;Brazil;The Pantanal_wet;Finnegan_2021;4;101;4895;2;230
376;0.73;0.73-0.77;Canis lupus;Canis latrans;Canidae;Canidae;Canis;Canis;0.04195423;0.971421622;29190.755;11050;Carnivore;Omnivore;Diff_diet;-88.029951;46.187292;46.187292;Central/North America;United States;Upper Peninsula of Michigan;Fowler_2021;1;348;NA;1.6;NA
377;0.79;0.71-0.91;Canis latrans;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13633609;0.376877651;11050;7580.3;Omnivore;Carnivore;Diff_diet;-88.029951;46.187292;46.187292;Central/North America;United States;Peninsula of Michigan;Fowler_2021;1;348;NA;1.6;NA
378;0.61;0.60-0.61;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;-88.029951;46.187292;46.187292;Central/North America;United States;Upper Peninsula of Michigan;Fowler_2021;1;348;NA;1.6;NA
379;0.13;0.03-0.15;Conepatus chinga;Galictis cuja;Mephitidae;Mustelidae;Conepatus;Galictis;NA;1.223775432;3400;1000;Insectivore;Omnivore;Diff_diet;-71.79991;-39.24998;39.24998;South America;Chile;La Araucania Region;Galvez_2021;12;145;23273;1.75;NA
380;0.4;0.28-0.43;Lycalopex culpaeus;Galictis cuja;Canidae;Mustelidae;Lycalopex;Galictis;NA;2.564949357;13000;1000;Carnivore;Omnivore;Diff_diet;-71.79991;-39.24998;39.24998;South America;Chile;La Araucania Region;Galvez_2021;12;145;23273;1.75;NA
381;0.51;0.40-0.55;Lycalopex griseus;Galictis cuja;Canidae;Mustelidae;Lycalopex;Galictis;NA;1.383791231;3990;1000;Omnivore;Omnivore;Same_diet;-71.79991;-39.24998;39.24998;South America;Chile;La Araucania Region;Galvez_2021;12;145;23273;1.75;NA
382;0.87;0.83-0.91;Lycalopex culpaeus;Lycalopex griseus;Canidae;Canidae;Lycalopex;Lycalopex;NA;1.181158127;13000;3990;Carnivore;Omnivore;Diff_diet;-71.79991;-39.24998;39.24998;South America;Chile;La Araucania Region;Galvez_2021;12;145;23273;1.75;NA
383;0.89;0.68-0.91;Lycalopex culpaeus;Leopardus geoffroyi;Canidae;Felidae;Lycalopex;Leopardus;NA;1.178654996;13000;4000;Carnivore;Carnivore;Same_diet;-71.503068;-41.233655;41.233655;South America;Argentina;Nahuel Huapi National Park;Gantchoff_2016;6;80;1680;1;NA
384;0.85;0,81-0,94;Lycalopex sechurae;Leopardus colocolo;Canidae;Felidae;Lycalopex;Leopardus;0.18440759;0.333319572;4117;2950;Omnivore;Carnivore;Diff_diet;-80.4628;-5.3445;5.3445;South America;Peru;GO_both;Garcia-Olaechea_2020;11;192;10698;0.3;NA
